s,x,y,heading,curvature,track_width, acc
28.245906323577234,9.573548357595318,1.2114828247348979,0.6639313458918835,-0.007929414604852657,4.918634668913591,0.0
28.356340631400705,9.660610941669361,1.279430147043686,0.660670388964838,-0.0514179279959899,4.806673389101288,0.0
28.473842535632283,9.753676111916992,1.35117053534593,0.6518330689287234,-0.09917592418932096,4.68300793020891,0.0
28.595114031709656,9.850600429089425,1.4240623805158514,0.6367804335124356,-0.14907476735180789,4.557969745038134,0.0
28.71690216130632,9.949245401118107,1.4954870702808885,0.6155939163702056,-0.19864647578950587,4.4385938260324505,0.0
28.836461213634035,10.047730654726433,1.5632662244378122,0.5890196722782834,-0.24547058151849654,4.332199803501261,0.0
28.951852468713984,10.144620311157224,1.6259218289309445,0.5582318754980822,-0.28753475870897693,4.246673507534126,0.0
29.062004137745884,10.238992341067826,1.6827114539877206,0.5245383379449836,-0.32345718555062447,4.2002147035291655,0.0
29.166625643334374,10.330438792756741,1.7335138040765297,0.4891306401972846,-0.35254009229101985,4.162613988901551,0.0
29.265905009781765,10.418887554488082,1.778581068581463,0.45298793135553345,-0.3746393301953873,4.120962672903109,0.0
29.36052557257171,10.50468728299051,1.8184509419735886,0.416766911066799,-0.39003854687078676,4.100751398645926,0.0
29.45154461139252,10.588554112224712,1.8537962179208776,0.3808040478585939,-0.399327203894389,4.085605584470878,0.0
29.5400802172539,10.67131205547406,1.8852350129390978,0.3452350859804919,-0.4034063062816471,4.068072548006335,0.0
29.62719476359758,10.753786191819684,1.9132685155712383,0.3100805264498743,-0.4029943163166236,4.0406630313766225,0.0
29.713787595856246,10.836691419290705,1.9382508934881801,0.2753486932489817,-0.3985585697859248,4.011565134165558,0.0
29.80054682318859,10.920571153062848,1.9603999408875048,0.24109875154076035,-0.39038357256689493,3.9810496410299505,0.0
29.887919702197873,11.005753780898907,1.979824696807938,0.20747808370775794,-0.37863176959953954,3.9501171434292273,0.0
29.976133064660058,11.092360657205534,1.9965698070011457,0.1747252258875366,-0.3633862540198341,3.9206996930637485,0.0
30.065232908646035,11.180337979344706,2.0106593885605935,0.1431560176840359,-0.34467290924632715,3.888579482847237,0.0
30.155133523154582,11.269503054015287,2.0221336795564433,0.11314185744477347,-0.32246520476779095,3.831068606403872,0.0
30.245673822394753,11.359601621296994,2.0310753428472483,0.08508572459694179,-0.2966753392459631,3.7715669330203627,0.0
30.336682206699148,11.450376048496457,2.0376241569995845,0.05940042454265853,-0.2671334768415948,3.72243093579552,0.0
30.4280517447674,11.541644577617225,2.0419802082412812,0.036494201817845136,-0.23355363448106659,3.675572934367354,0.0
30.519792138586105,11.633356683315228,2.044396918236127,0.016777511171404417,-0.19549594890770905,3.6242160665064005,0.0
30.61202490720076,11.725590033030477,2.045172154921672,0.0006956223584354708,-0.15234568555255978,3.563388870030877,0.0
30.704964258684832,11.81853148661281,2.0446472834806624,-0.01123070150899025,-0.10330711868147148,3.488244534282163,0.0
30.79889270404352,11.912451532717938,2.0432164147962077,-0.018362182914272104,-0.04742465247626592,3.3932355851543496,0.0
30.8941357683117,12.007676667820398,2.0413460267694727,-0.01990859452990481,0.016030212845291485,3.271753047215793,0.0
30.991035390200754,12.104558906168778,2.0396004195913586,-0.01498615187444065,0.0864033063686971,3.116387871093897,0.0
31.08992076147093,12.203436036256173,2.038663454982158,-0.002713035912588531,0.16235703130397755,2.958149426744405,0.0
31.191086632982344,12.304593355062256,2.0393554012715565,0.01773959103402261,0.2421606578378932,2.8044868985703624,0.0
31.294789410191818,12.408235202743391,2.0426431431522274,0.0470948496483625,0.32378817436560137,2.6612466458899697,0.0
31.401245728769876,12.514449990833876,2.0496408312278542,0.08592419530943611,0.40516763856537086,2.537133164950267,0.0
31.51061071085481,12.62314670320383,2.061596299752666,0.1346223485621283,0.48464329858081234,2.406692863440157,0.0
31.62284570881505,12.733877177933607,2.079838825180439,0.193378746670888,0.5616641573185335,2.4931268894840204,0.0
31.73800731224029,12.846070868629951,2.105776403015001,0.2624735620776502,0.6379761372730227,2.616693904131936,0.0
31.855003225027147,12.957785667282014,2.140494695876804,0.3416757356542272,0.7160509178605533,2.74996570094074,0.0
31.972564735112147,13.066707347406282,2.1846761765031935,0.430608406638593,0.7971712918727857,2.582021512199493,0.0
32.08824226237874,13.169371763680763,2.23790214635024,0.5275648999069781,0.8791721139115285,2.40642290340564,0.0
32.20114992231108,13.263850118085687,2.29962491135764,0.631297449614417,0.9575984928911117,2.218605364365271,0.0
32.310011146400704,13.348121692893711,2.3684279084529556,0.739300637287095,1.0248513267942776,2.0104389971719794,0.0
32.41327188290491,13.420519661586734,2.4419508248756285,0.8477375210527742,1.0725604434211118,2.0349520477936345,0.0
32.51002112905372,13.480609995172603,2.517685651627432,0.9527805045372418,1.0954282467639647,1.7927337287969984,0.0
32.596720410969674,13.527402426071674,2.5906106745661304,1.0478273843826325,1.0942818267219254,1.8973481593980208,0.0
32.679715151067384,13.565543092788035,2.6642728160625424,1.1379730858817818,1.0759712712679106,1.6686037986571223,0.0
32.756929048985164,13.595002913096872,2.7356115780906465,1.2200002134679209,1.0474601530437417,1.817209226910838,0.0
32.83500387150899,13.618838707427129,2.809929782266166,1.300398469586508,1.011336332328457,1.6064720876935643,0.0
32.912608453261385,13.636651262827344,2.8854398104793813,1.3773599038704674,0.971849377383513,1.7618851492144039,0.0
32.9925123159239,13.648996537663105,2.964365579024576,1.4533666519596686,0.930747747690337,1.5494311344568321,0.0
33.072589766822674,13.655450182580903,3.0441691042252796,1.5263168283368842,0.8916680862483438,1.70253204992813,0.0
33.15311207336785,13.656180155096232,3.124678853818932,1.5966675816727924,0.8563002845318269,1.4927328348273268,0.0
33.23138282692337,13.651566393477202,3.2028080850800325,1.6625081959031809,0.8267414393988268,1.6107616723709082,0.0
33.30695688806412,13.64232132922664,3.277811542349371,1.7240741387691254,0.8031882505690542,1.4609223291025624,0.0
33.37758192945531,13.629578634379031,3.347275960021825,1.7801626741935566,0.7857103512370752,1.5512015676193471,0.0
33.443393994227726,13.614250050233434,3.411277039473603,1.8314474203921867,0.773263736312141,1.4482192151460145,0.0
33.503841582430894,13.597316915187179,3.4693036347667214,1.8779258967493495,0.7648965718517619,1.5608626049759915,0.0
33.559982201997315,13.579202431793872,3.5224406457851347,1.920709039297095,0.7595117532186895,1.4012111109228351,0.0
33.613924357846045,13.559678121438866,3.572724306536036,1.9615845842400401,0.7562271291942035,1.5274837450585932,0.0
33.667103790813634,13.538438009361181,3.621476373499116,2.0017497800342845,0.7544810404106894,1.5047952261362163,0.0
33.72398402578214,13.513575048778744,3.6726323732896797,2.0446429944082247,0.7538295504327976,1.6760532032587017,0.0
33.78567132869629,13.484159552597186,3.726850394669715,2.0911486787493128,0.7540262057035311,1.8746079020735888,0.0
33.85663112823884,13.447248175435142,3.787446207469701,2.1446795636323635,0.7547357331333949,2.065860223691196,0.0
33.93778910285303,13.401127811853172,3.8542106757824404,2.2059591400948717,0.755261054222577,2.257549984368034,0.0
34.029665390224146,13.344097804141963,3.926217242985616,2.27532034990514,0.7542893128738666,2.4442610566756313,0.0
34.13076607588764,13.275754668455965,4.000676579503412,2.3513883423961977,0.749937092462357,2.619484293080025,0.0
34.23867883447173,13.19681823092953,4.074197769033526,2.431836592709584,0.7402748529830714,2.7770524339745295,0.0
34.35090425019728,13.10878553576718,4.143726851598099,2.514052265682739,0.724045276856134,2.7254949662854693,0.0
34.46616661963506,13.012809055499279,4.2074660652595375,2.59622415934432,0.7009542973367767,2.727564628132702,0.0
34.58172392392072,12.911738024313479,4.263392509390152,2.6756033108095676,0.672263894695177,2.7420655072860853,0.0
34.696604736342024,12.80725383039286,4.311056464542343,2.750992364638247,0.6398430551723404,2.786284560684534,0.0
34.810486034936865,12.700495044418433,4.350609647584066,2.8219210965979165,0.605725175030754,2.8607525182620774,0.0
34.923429347403726,12.592166078073202,4.382477848630432,2.888406974534002,0.5717641328400408,2.963480927471321,0.0
35.03573928163872,12.482622583020149,4.407168665039351,2.950788390935109,0.5394852984577279,3.065545883628175,0.0
35.147569076248516,12.372256149756746,4.4251155218268154,3.0094487871306574,0.5101590230160676,3.1534045650136755,0.0
35.25895826401709,12.26148174906609,4.436702591514978,3.064818674226129,0.48458796387614406,3.235463912470555,0.0
35.36995221024586,12.150636452965301,4.442283096912647,3.1173537743371127,0.46253663523947247,3.299467533785563,0.0
35.480515628291165,12.040079991759516,4.4421759729599986,-3.1157662989842017,0.4435133021528985,3.3727137800487506,0.0
35.590672141931954,11.9300669692591,4.436677131686695,-3.0678380155863274,0.4270041015031948,3.4614993782845396,0.0
35.7004522942271,11.820807832785867,4.426054389588681,-3.0217712102992147,0.4125093415939743,3.564106754276778,0.0
35.80987075718435,11.712498717514467,4.410553912954246,-2.977353987305639,0.3995574443127338,3.6759888752422794,0.0
35.91891892112033,11.605333378156935,4.3904096637734575,-2.9344357859111376,0.38770967796455935,3.792691660402175,0.0
36.02756214144415,11.49950820553672,4.3658529704205655,-2.8929229113253854,0.37656236318832514,3.9111495392814137,0.0
36.13572925986666,11.395232741793414,4.337124042878318,-2.8527767384508347,0.3657500607855621,4.026946807707957,0.0
36.24334378406692,11.292698634515682,4.304471297143746,-2.813996245308145,0.3549456305943659,4.138759609199447,0.0
36.35031528046959,11.19208700829443,4.268156777237234,-2.7766158020740477,0.34386496748055856,4.24629333410913,0.0
36.45653432858294,11.093571548109283,4.228461103547744,-2.740700661014467,0.33227124701112354,4.349535307671801,0.0
